"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17511860",0.140830227470423,5.20985855536516,1.5321395780055,0.148085834759221,0.248725125421212,-6.46135269794296
"17300950",0.164911186878888,6.12366879787446,1.53212575874446,0.148089220894252,0.248725125421212,-6.46137205076644
"17408546",-0.140844546983276,5.37968447475447,-1.53190028105977,0.148144478999429,0.248740376590174,-6.46168779763469
"17366012",-0.150667266916331,9.06009138789501,-1.53174991408895,0.148181339350748,0.248740376590174,-6.46189834518288
"17495869",-0.174478158656081,6.21267160712399,-1.52997218739856,0.148617714309612,0.249362557113447,-6.46438645155303
"17344064",0.278985883323018,6.14239104023389,1.52990090420412,0.148635234760828,0.249362557113447,-6.46448617679606
"17525736",-0.255720087213939,4.72716377714598,-1.52915615304244,0.148818389389448,0.249549775326777,-6.46552788714543
"17465997",-0.199979941870302,5.67270933356262,-1.52910841333544,0.148830136411713,0.249549775326777,-6.46559465012634
"17270134",-0.138718722380474,8.54611226852381,-1.52878393732584,0.14890999910965,0.24961382335364,-6.46604838384955
"17349922",-0.199386574261611,4.57444294183359,-1.52834382873276,0.149018380326132,0.249725627002478,-6.46666370416386
"17287869",0.17543175780612,7.61155407014641,1.52675407711112,0.149410430198465,0.250312608310683,-6.46888530445806
"17398742",-0.240694999913581,7.40559050882203,-1.52641823316996,0.149493364713311,0.250368669864192,-6.46935441990854
"17386465",-0.233193583336268,6.70540313015248,-1.52628015046168,0.149527474674358,0.250368669864192,-6.46954727611874
"17299518",-0.22342560510971,7.9136739825063,-1.52548291793542,0.149724540522913,0.250628589626368,-6.4706605058375
"17542654",-0.164382091689183,4.7114536443652,-1.52405823494754,0.150077252361206,0.251148832093851,-6.47264885758354
"17404009",0.205106743194364,6.50886055739471,1.52379232346898,0.150143162541603,0.251188965871753,-6.4730198293371
"17456721",-0.143192345099914,8.01719646464449,-1.52329547607729,0.150266379397047,0.251324924334927,-6.47371285523435
"17356482",-0.179952285163623,5.57488149219184,-1.52180406422737,0.150636760210171,0.251874080496549,-6.47579218015569
"17211443",-0.232729976709879,4.32238737531866,-1.52131600936095,0.150758132705623,0.251968446988527,-6.47647231093344
"17381511",-0.180354651011301,3.86593799517659,-1.52123891312314,0.150777313045213,0.251968446988527,-6.47657973449334
"17295212",-0.213146283716037,5.59693135753324,-1.52072354089657,0.150905582682263,0.252112477927897,-6.47729773895257
"17309065",-0.282455433481842,7.92790716576246,-1.52004345225878,0.151074989537577,0.252325135857158,-6.4782449572388
"17373930",0.197539208767568,5.54521082663187,1.5197287347741,0.1511534386415,0.252385800139696,-6.47868318935002
"17304901",-0.164772449364091,5.34471540743538,-1.51918543630319,0.151288946889161,0.252508597379942,-6.47943955962156
"17506431",0.140258298427295,8.59870843817939,1.51909594412144,0.151311277682189,0.252508597379942,-6.47956413052478
"17335364",-0.144871363061954,8.29496174910103,-1.51875007757098,0.15139760724951,0.25258230716564,-6.48004551903797
"17333946",-0.228091627041437,6.76692277726791,-1.51733543358284,0.151751141620772,0.253101639601906,-6.48201365379174
"17412846",0.18669838730419,3.26895111247208,1.51464694810771,0.152424947354292,0.254154706262055,-6.48575042367435
"17343227",0.170248307281163,4.88965360529899,1.51415303883708,0.15254900879069,0.254290793451592,-6.48643640177485
"17369103",0.198699302207436,7.37638454124306,1.51393029820058,0.152604985297143,0.254296869201178,-6.48674570832932
"17233210",0.187901087984796,10.848123840887,1.51380076268627,0.152637546594464,0.254296869201178,-6.48692557157488
"17267102",0.187399364402902,5.61768941397303,1.51177173281253,0.153148350071718,0.25507694336382,-6.48974149386042
"17249375",-0.165886301431041,10.3775780748904,-1.51073151052583,0.153410783194058,0.255428740402691,-6.49118408491197
"17352203",0.13728808256583,6.89975330859582,1.5105966275243,0.153444840044948,0.255428740402691,-6.49137109003356
"17509274",-0.229672576211414,4.96691088981194,-1.50917592721238,0.153803943274264,0.25595539559892,-6.49334005822972
"17529383",-0.19588945148675,7.18921118393612,-1.50832768222617,0.154018688062514,0.25624158849834,-6.49451502030658
"17487666",-0.210885511742497,3.09838787815283,-1.50727657485502,0.154285141397656,0.256613626350182,-6.49597032450244
"17276819",-0.17210526050365,6.42423769464762,-1.50685264936966,0.154392715614509,0.256721276504724,-6.49655706220245
"17245570",0.278963781845244,6.46116991512333,1.50650539427819,0.154480881318057,0.256796603767059,-6.49703759545705
"17257612",0.181957606542097,5.80151080602476,1.50617516129774,0.15456476463984,0.256864772526292,-6.49749449978824
"17262616",0.166835593526857,4.5311590227868,1.50585021729501,0.154647342014095,0.256930733778825,-6.49794401629239
"17486603",-0.157644273336118,6.62496855103109,-1.50563816539148,0.154701250416396,0.256949041099148,-6.49823732420047
"17334861",-0.16019403607504,6.69656179687218,-1.50503457186354,0.154854784393527,0.257132764218852,-6.49907204610418
"17258573",-0.212055221398903,5.60374433072039,-1.50441921955517,0.155011441737315,0.257321570365268,-6.49992278232952
"17245053",-0.240567138841308,6.04349247816284,-1.50342039558155,0.155266008515375,0.257672758176069,-6.50130314393171
"17255853",0.216252913693693,6.43736993987176,1.50007317985138,0.156121673636996,0.258998440443034,-6.50592415174647
"17543691",-0.142006087080519,6.57179411446333,-1.49984533726093,0.156180062364104,0.258998440443034,-6.50623843140678
"17235077",-0.137617656896273,7.97349058459179,-1.49978893483766,0.156194519332445,0.258998440443034,-6.50631622602334
"17242624",-0.182927672158049,5.0336586733539,-1.49960247585421,0.156242320193029,0.259006015571786,-6.50657338981014
"17276056",0.166168893416978,10.7364444187719,1.49921291675254,0.15634222784083,0.259099941077293,-6.50711059460468
"17368760",0.154328295979949,5.72523394592659,1.49504151539539,0.157415417578871,0.260806351414551,-6.51285669010082
"17329001",0.193401853438917,7.13828228199896,1.49459160209795,0.157531537925398,0.260926581064711,-6.51347575572504
"17282284",0.204863306362959,4.6058820943367,1.49379726360729,0.157736728704737,0.26119423484524,-6.51456841103842
"17222211",0.145693736337594,8.10628876918379,1.49204230196907,0.158190861889981,0.261873847356419,-6.51698097021437
"17494152",0.166524101353237,4.23518247260567,1.49185703385101,0.158238868039115,0.261880955365288,-6.51723554033408
"17381988",0.181923600887624,6.02912068553038,1.49098099739485,0.158466030135884,0.262184475709495,-6.5184389609168
"17435130",0.205950573396338,8.43186762928712,1.49061347204002,0.15856141355636,0.262269858811748,-6.51894368247993
"17300591",0.142424781057739,8.98673330571411,1.48997663590257,0.158726805208206,0.262470960530599,-6.51981803511214
"17516997",-0.234782746074895,6.83456570472067,-1.48821494900266,0.159185085841311,0.263119636459446,-6.52223536062866
"17262755",-0.142047381369782,5.97267306584567,-1.48813110661745,0.159206924080369,0.263119636459446,-6.52235035472424
"17424633",-0.177515112037816,6.38783692700648,-1.48712736655793,0.159468561602486,0.263479358124792,-6.52372667164057
"17213321",-0.225013021674048,9.2489135771487,-1.4860496535976,0.159749883262257,0.263871395264457,-6.52520367180671
"17546917",0.172377621251516,5.82324895308642,1.48575626073085,0.1598265414735,0.26392525081801,-6.52560563112401
"17210869",0.186394062672443,10.0297979471266,1.48319813923294,0.160496242233359,0.26495811166163,-6.52910792015576
"17349572",-0.188518013813979,7.30151531084292,-1.48120930673952,0.161018533182283,0.265747116334727,-6.53182778275107
"17496678",0.181415480646662,5.94164748012655,1.48011543919953,0.161306403292996,0.266148901715324,-6.53332259269896
"17491898",-0.179439804134238,6.27986106987162,-1.47985016164573,0.161376280681695,0.266157946595962,-6.53368498350415
"17324971",-0.119779197400939,4.73098856238186,-1.47975733725965,0.161400737770511,0.266157946595962,-6.53381177806937
"17447110",0.189997906321125,6.27569320592062,1.47930477929956,0.161520020917256,0.266263179086592,-6.53442987231512
"17286882",0.219175736303035,7.73903539126773,1.4791780401614,0.161553439489194,0.266263179086592,-6.53460294540741
"17260221",-0.167491193911916,8.49294426571934,-1.47770159164348,0.161943176901358,0.266817636756037,-6.53661836868976
"17278290",0.206667994392146,4.566808276776,1.47756631251078,0.161978925869088,0.266817636756037,-6.53680295814683
"17511834",-0.226379919438677,5.85228829883262,-1.47707126822217,0.162109803075123,0.26686164558786,-6.53747834541328
"17484550",0.206802518623274,5.06388503911222,1.47686375753504,0.162164690026586,0.26686164558786,-6.53776140266144
"17484005",0.210049012228343,5.56324374507053,1.47680684412362,0.162179746449092,0.26686164558786,-6.53783903098248
"17489035",0.266148856380672,6.28557454459943,1.47671790515279,0.162203277568677,0.26686164558786,-6.53796033693089
"17378958",-0.168132208610099,6.53251492202872,-1.47652911090518,0.162253237487992,0.26686164558786,-6.53821782024498
"17392925",0.207497843480688,7.64119784783177,1.47645480178997,0.162272905170518,0.26686164558786,-6.53831915870877
"17369721",-0.200007286347636,6.93522561448298,-1.47383350298571,0.162967974219814,0.267931156298273,-6.54189156226494
"17391193",0.135082939931829,9.87187551276278,1.47341288685283,0.1630797376021,0.268041346494974,-6.54246436382879
"17487952",-0.230845376457289,9.44888356421471,-1.47313601213656,0.163153341990798,0.268088774510935,-6.54284135119571
"17400813",0.33020769466032,8.51884853284621,1.4723313429486,0.163367413267553,0.268366924290077,-6.54393668090651
"17517270",-0.218449681814492,4.63365330870006,-1.47161692119505,0.163557672550622,0.268605815858218,-6.54490879921177
"17547719",-0.270335991821642,6.90955044870419,-1.47005929171046,0.163973131732225,0.26921294145776,-6.54702708464195
"17323627",0.192348325543106,6.56379196759378,1.46989414646459,0.164017231901323,0.26921294145776,-6.54725157676049
"17450180",-0.251155071775494,7.15560893178062,-1.46928523056641,0.164179921800344,0.269406165846579,-6.54807915490634
"17354219",-0.199744560814611,3.89897124919319,-1.46661125841753,0.164895952117393,0.270507023311966,-6.55171039336562
"17328451",-0.169481956660229,5.54537749100774,-1.46637348720709,0.164959748243587,0.270525187066891,-6.55203305169222
"17269521",-0.185877999561166,9.95690170261097,-1.46623343584886,0.164997334926126,0.270525187066891,-6.55222308516733
"17509985",0.197796851600753,6.75852725612841,1.46581367375591,0.165110032683692,0.270631572068711,-6.55279257437461
"17274415",-0.173875545704228,4.34864390147985,-1.46565531057277,0.165152566764014,0.270631572068711,-6.55300739402364
"17294696",-0.255904153561646,8.22156241264166,-1.46527642439686,0.165254367345769,0.270724340926581,-6.55352128434494
"17309420",-0.159807086654742,6.76127402120647,-1.46403166229381,0.165589184185354,0.271198688478529,-6.55520889528395
"17296436",0.27224628535205,5.43461007073535,1.4632475509243,0.165800385903571,0.271470377684694,-6.55627143203345
"17305719",-0.153682393658238,7.93135475861613,-1.46242078880639,0.166023319471631,0.271761122118726,-6.55739131362848
"17297551",-0.124024110881622,8.56203358940643,-1.46177538567399,0.166197524255039,0.271971966078104,-6.55826521584494
"17462738",-0.243340855001627,8.07909970356867,-1.46117924629795,0.166358567605933,0.272121253975128,-6.55907216233971
"17348138",0.182292027669283,5.22578394276582,1.46103928640786,0.16639639579147,0.272121253975128,-6.55926158002921
"17545291",-0.170153241644203,4.81310058104738,-1.46093341033379,0.166425016619074,0.272121253975128,-6.55940486084622
"17325312",0.278148423073378,5.56105696954661,1.46042657394626,0.166562083547524,0.272271062082733,-6.56009065122656
"17534213",0.217151649203132,4.14342210208729,1.45964414814275,0.166773864962022,0.272542887339736,-6.56114899440743
"17230499",0.1812724247271,8.26974812478199,1.45888026011942,0.166980845598027,0.272806721019302,-6.56218186213391
"17294009",-0.236548785940643,5.7894163037394,-1.45791673415925,0.167242225324483,0.27311722002848,-6.56348409961529
"17363056",-0.172869223352986,3.26631607725328,-1.45784362031713,0.167262073157151,0.27311722002848,-6.56358288969462
"17444364",0.21642687070017,7.46555312398634,1.45756599792265,0.167337455766087,0.273165857627964,-6.56395797492131
"17427181",0.270485435560924,6.07184709100268,1.45732360867399,0.167403294729807,0.273198893687353,-6.56428541517749
"17432596",0.171434762079016,6.53037811545472,1.45695095283763,0.167504559517954,0.273289710259277,-6.56478875293465
"17366197",0.225664113207566,6.92350641511883,1.45596114623516,0.167773775921993,0.273654421875486,-6.56612520417933
"17440692",-0.143977097372575,6.6449525713318,-1.45547206272938,0.167906934416693,0.273797072425261,-6.56678532608609
"17513550",-0.184787237050309,4.22622231737273,-1.45469812269008,0.168117828456701,0.274066370145332,-6.56782959002826
"17455878",0.168108093441909,5.57895364236551,1.45208579870931,0.168831303168339,0.275154607530336,-6.57135134445713
"17300944",0.175482079302025,6.36919612444091,1.45157687290597,0.16897059374324,0.275306724807113,-6.57203690220475
"17392991",-0.184000647644918,7.84116474276063,-1.44988939617696,0.16943313358633,0.275924557051291,-6.57430878528944
"17218752",0.171870118253734,3.80777098090018,1.44971049897302,0.169482231364499,0.275924557051291,-6.57454952426969
"17231522",0.201897933703608,6.22382544969643,1.44968962743391,0.169487960265189,0.275924557051291,-6.57457760932921
"17449820",-0.207910486286843,5.02444985832275,-1.44899600066346,0.169678441411832,0.276148142738649,-6.57551079495753
"17353628",-0.209904308526851,5.35915318679156,-1.44885390024093,0.169717486490353,0.276148142738649,-6.57570193228268
"17390598",-0.199017506953158,4.24419576709677,-1.4464189919269,0.170387692258723,0.277163362563674,-6.57897495153706
"17462057",0.278734634276312,6.04974342660315,1.44449744634626,0.170918149706883,0.277950769515183,-6.5815550444829
"17547744",-0.320616684475471,8.1435172583962,-1.44419880135534,0.171000716217824,0.278009576895789,-6.58195581353461
"17249277",-0.192083893863468,4.52873373951244,-1.44344131128036,0.171210288676944,0.278274780104062,-6.58297205961081
"17256549",-0.147500052392292,8.71199811549452,-1.44233250379118,0.171517444300202,0.278658576351555,-6.58445892329251
"17312200",0.258489519171389,4.02216981622112,1.44225313762473,0.171539447435242,0.278658576351555,-6.58456531764108
"17352347",-0.168616917359664,8.755165760558,-1.4417188581542,0.171687629879635,0.278823689511762,-6.58528143386021
"17405737",-0.213231546549933,9.85070633048312,-1.4396264800886,0.172268976053848,0.279691987950841,-6.58808404769567
"17292915",-0.162499736756477,8.02246955644563,-1.43886801885767,0.172480110503031,0.279958911412534,-6.58909921872008
"17449155",-0.195255467712913,7.10450873229602,-1.43856635264651,0.172564145712126,0.280019446630917,-6.58950287747542
"17435888",-0.226723013277072,4.88933741477257,-1.43727822041607,0.172923363796104,0.280526366775646,-6.59122582033908
"17458299",-0.170748428988373,5.63666719340219,-1.43698455976751,0.173005343065747,0.280563745935826,-6.59161844688216
"17523281",-0.136849239986222,7.62965414357536,-1.43686020895999,0.173040066972605,0.280563745935826,-6.59178468699875
"17292491",0.249626848847062,5.80175109012761,1.43651166465887,0.173137425860593,0.280645648899029,-6.59225058665553
"17251046",-0.241033537392652,3.71836563142751,-1.43554628745832,0.173407322217686,0.281007105059821,-6.59354057149221
"17342359",-0.114120687576667,6.36510100595642,-1.43250109384889,0.174260975142947,0.282286195247259,-6.59760550618971
"17255476",0.161010158333584,5.49175302644707,1.43239465573888,0.17429087568346,0.282286195247259,-6.59774747156472
"17487035",0.241130124803743,3.72414619602256,1.43111239674142,0.17465142186037,0.282793694152831,-6.59945711322756
"17291559",-0.148182678712249,6.55483538963521,-1.43069435884134,0.174769099586868,0.282878741193507,-6.60001423985555
"17295770",-0.140599887187777,8.43264113842354,-1.43059037633327,0.174798380887726,0.282878741193507,-6.60015280048396
"17301256",0.206351063716904,3.76544101067181,1.42987769568323,0.174999180087657,0.283127217905794,-6.60110227354698
"17291122",-0.226019273800857,6.41037243532658,-1.42783831522885,0.175574836526834,0.283981869771129,-6.60381731210967
"17513590",-0.129014752288535,7.11322315352101,-1.42682547289153,0.175861314545149,0.284368457608634,-6.60516464633317
"17449731",0.170585294259554,8.0844238823467,1.42553017049066,0.176228249407952,0.284884900756353,-6.60688668906166
"17249990",0.233354741329777,8.2051722418263,1.42484482214676,0.176422652128381,0.285106578072111,-6.60779735714141
"17382423",0.13895002184066,5.2798984901765,1.42471126822067,0.176460556082689,0.285106578072111,-6.60797478128481
"17458752",0.138584994698983,5.01671472707132,1.42421641845276,0.176601058239545,0.285256656757378,-6.60863207316808
"17293503",-0.201909567483588,3.34923382917529,-1.4240229544502,0.176656013444778,0.285268511198832,-6.60888899860126
"17314577",-0.225036889705646,6.14008912126581,-1.42377145953167,0.176727474024726,0.285307005357622,-6.60922295188875
"17350134",0.226824269144244,5.09765277909167,1.42295098492362,0.176960772751147,0.285606678219861,-6.61031213306993
"17270703",0.14799378725263,4.08562414550408,1.42225959751316,0.177157563914715,0.285847283978739,-6.61122958842312
"17458112",-0.166863984307762,6.48000948531163,-1.42063957517271,0.177619383985303,0.286515274490025,-6.61337802215761
"17511096",-0.120961581225075,8.53091453101697,-1.41919083497628,0.1780332197893,0.28710552348794,-6.61529776224408
"17492466",-0.143272574213524,8.04574945096686,-1.41731946398041,0.178568960909353,0.287814365326062,-6.61777537542209
"17372430",-0.163687793994988,6.32287833784121,-1.41726315962258,0.178585100502437,0.287814365326062,-6.61784988217993
"17387760",-0.174226244462666,2.95262420398522,-1.41715225854945,0.178616893720965,0.287814365326062,-6.61799662954534
"17219407",0.138705255313202,4.14910337038824,1.41690006685593,0.17868920967698,0.287853470065821,-6.61833030470579
"17488713",0.214472480134378,6.60732003684886,1.41668132102691,0.178751954629607,0.287877139834939,-6.618619691753
"17513031",-0.176315552120306,9.35174780205254,-1.41579931039263,0.179005134909643,0.288207407482846,-6.61978619871859
"17473817",0.170349359513878,5.44322814745305,1.41500909117484,0.179232218146907,0.288495491380473,-6.62083084643823
"17485963",-0.16033596005084,5.75911864309427,-1.41434347909175,0.179423677967174,0.288726011514005,-6.62171042944469
"17506933",-0.237099553429792,6.56424201098654,-1.41417620903119,0.179471818874671,0.288726011514005,-6.6219314224115
"17359787",0.157262248165847,6.10900293946001,1.41377674462437,0.179586829288785,0.288833474971574,-6.62245910575726
"17316378",0.309783171950352,5.16036233810047,1.41339957371301,0.17969547701039,0.288930650233292,-6.6229572377858
"17541417",0.190283680289527,8.17613756056251,1.41287511426988,0.179846642824885,0.289096119442953,-6.62364972982296
"17360916",0.200731785119133,4.97500932159354,1.4110208026615,0.180381956235489,0.289764091523092,-6.6260966089717
"17366760",-0.306218834390553,5.60490379947,-1.41096661105725,0.180397620339139,0.289764091523092,-6.62616808205095
"17467418",0.195256720100542,5.40674396304072,1.41093316730474,0.180407287828599,0.289764091523092,-6.62621218985221
"17433656",0.161574364576599,4.72727791302997,1.41074043586832,0.180463008483465,0.289775900247773,-6.62646636141287
"17347353",0.158297948162351,8.86725024731772,1.41053425208654,0.180522634074228,0.289783611053615,-6.62673824501468
"17539997",-0.137220763211384,7.53098427427149,-1.41038934093025,0.180564550169111,0.289783611053615,-6.62692931388834
"17310466",-0.124505718804921,7.58581856400332,-1.40998795914031,0.180680693287686,0.289892349621459,-6.62745846890951
"17212080",0.192067015075924,9.19421361475461,1.40964880796363,0.180778877506888,0.289898888035723,-6.62790549547923
"17284039",-0.168682202922229,8.05341651068452,-1.40963959040396,0.180781546603482,0.289898888035723,-6.62791764378882
"17489577",-0.134953581678179,6.89097853511545,-1.40910545918267,0.180936268654176,0.290069356571358,-6.62862150214856
"17222070",-0.195595185536462,8.45823445110457,-1.40836233429808,0.181151711693754,0.290337053172093,-6.62960043278527
"17401364",0.205072199773817,7.49330516009115,1.40788910538525,0.181289018084244,0.290479408222174,-6.63022362370541
"17407133",0.153076513967284,6.69773997721803,1.40730680792818,0.181458088252592,0.290672568642054,-6.63099023098036
"17384994",0.223795782526474,7.56464143670053,1.40619480458814,0.181781319816068,0.291112506553879,-6.63245354813266
"17456053",-0.170755855516182,8.0060815946519,-1.40599632290586,0.18183906336834,0.2911271589096,-6.63271464480756
"17445308",-0.15735855579209,9.01690731530419,-1.40496137364184,0.182140402385383,0.291531699356354,-6.63407564221234
"17289137",0.193638295067922,5.16388212835438,1.4038025020016,0.182478311272477,0.291994541355077,-6.63559871119812
"17321645",0.174732140656657,9.88406646178499,1.40283385685523,0.182761149179236,0.292369037311829,-6.63687104870195
"17423854",0.194038305312815,6.05637907006642,1.39926973043394,0.183804960011632,0.293960361833873,-6.64154693810491
"17296104",-0.184307956329574,5.11161003186256,-1.39829519255675,0.184091221474407,0.294339607113203,-6.64282391035678
"17362801",-0.161601669819267,6.15952708248536,-1.39773186780503,0.184256860112291,0.294525840163483,-6.64356175037317
"17294289",-0.217626811173618,5.17336278368606,-1.39671939429713,0.184554873514906,0.294923512197333,-6.64488732163474
"17523861",0.212214555535637,5.06447554767353,1.39608956757458,0.184740457824689,0.295101772528053,-6.64571155198992
"17319205",0.317860403307785,4.54888050285109,1.39600652388504,0.184764938867088,0.295101772528053,-6.64582020726356
"17297161",-0.18529725569072,7.11749441853355,-1.39523631738873,0.184992120651558,0.295353912653965,-6.64682772230767
"17516131",0.20985448456402,5.18240254257459,1.39513709405522,0.185021404471763,0.295353912653965,-6.64695748696645
"17448607",-0.251327770308766,8.12471155412014,-1.39413361912359,0.185317774588655,0.295675704166563,-6.648269445219
"17287642",-0.132433589441947,10.9150032463165,-1.39412035706845,0.185321694065339,0.295675704166563,-6.64828677947458
"17509976",-0.12815518271233,5.66740111998662,-1.39337036931601,0.185543456829814,0.295950705502507,-6.64926685391291
"17451713",0.188511448230677,4.00692026336678,1.39297595357183,0.185660168492631,0.296058043502623,-6.64978211211124
"17335017",-0.176847722532806,5.71809463740636,-1.39276648897978,0.185722175730575,0.296078114635943,-6.6500557085408
"17481330",0.219543810270848,5.27756733727773,1.39247901573,0.185807303356645,0.296118262043887,-6.65043114713193
"17331272",0.202618094414197,4.23049270789358,1.39234765334012,0.185846213534471,0.296118262043887,-6.65060268631492
"17518628",-0.152447498016924,5.83380719765794,-1.38987142222918,0.186580938169221,0.297209891138475,-6.65383398428319
"17471946",-0.162883349976715,3.50847707595207,-1.3879562268308,0.187150831317045,0.29803844508783,-6.65633019853187
"17346007",-0.225560207306455,5.92628023846904,-1.38754588832235,0.187273118883161,0.298138668753511,-6.65686468500452
"17222396",0.189365851643257,8.50087307882176,1.38730472532018,0.187345019970595,0.298138668753511,-6.65717875626805
"17359008",0.171996587769835,10.1740904846822,1.38724423185879,0.187363059231676,0.298138668753511,-6.65725753161583
"17300504",-0.2565298797583,8.33162880677525,-1.38684611004761,0.187481815435641,0.298157658320104,-6.65777590618688
"17237787",-0.134628442684947,5.93811695911143,-1.38676131997187,0.187507115536429,0.298157658320104,-6.65788629261518
"17496713",-0.180549433209744,5.18855362328478,-1.38670374761869,0.187524295868829,0.298157658320104,-6.6579612419555
"17253599",-0.171789786379103,9.37637975497734,-1.38576385935445,0.187804953279583,0.298524668373039,-6.65918448326012
"17350281",0.219726374339197,7.45931198722367,1.38353063987996,0.188473190322549,0.29950739608021,-6.66208845061356
"17534863",-0.196255914264334,3.1722172592015,-1.38268464681722,0.18872684174684,0.299830949060015,-6.66318761349476
"17337349",0.183220800841084,6.79523067283692,1.3814015277217,0.18911208905575,0.30036334186983,-6.66485374546389
"17415177",0.178226542153892,8.68493370649144,1.3806922833825,0.189325310871579,0.30061750554425,-6.66577419812636
"17499610",-0.200832934894121,3.52961741019369,-1.38053550632842,0.189372469691871,0.30061750554425,-6.66597761409581
"17508766",-0.187763806097331,8.65005465490219,-1.37907691159668,0.189811678817896,0.301234905376958,-6.66786928177836
"17510254",0.360266378207443,8.33006552165288,1.37831193031071,0.190042361606853,0.301476338910674,-6.66886078925216
"17333050",0.232858956957974,6.66816923338381,1.37823871481692,0.190064452022303,0.301476338910674,-6.66895566346544
"17252200",0.170367529004514,7.73535747788296,1.37619868215631,0.19068081158568,0.302373939176763,-6.6715976462106
"17476263",-0.158123004711348,6.29700158863141,-1.3754009196841,0.19092228561837,0.302676743355294,-6.67262999674034
"17328251",-0.124376906354261,7.6715093363601,-1.37360113613612,0.19146797909851,0.303461550999781,-6.67495735261249
"17380711",-0.121858547039485,8.22371263273196,-1.37334484814614,0.191545789098643,0.303504581457279,-6.6752885784884
"17545595",0.194995229831038,7.98218161115532,1.37310470439168,0.191618721101461,0.303539862009215,-6.67559889703349
"17447940",-0.213844496924002,6.05151331798581,-1.3726006688302,0.191771871235971,0.303702162456966,-6.67625008787558
"17429521",-0.208226834612914,5.99119096620209,-1.37096162593615,0.192270582557749,0.304411485228192,-6.6783664011509
"17293974",0.189542057516663,3.69194148348085,1.37032368395891,0.192464975268326,0.304638749493406,-6.67918958519832
"17433353",-0.153429730978291,7.22363983718943,-1.36931928322955,0.192771360015114,0.30504311089555,-6.68048504819952
"17402146",-0.220483217734431,8.36202716349264,-1.36849869620961,0.193021969283997,0.305359022440038,-6.68154289471965
"17235947",0.145473887700424,6.82768837727331,1.36811574069697,0.193139015818421,0.305443053685841,-6.68203641062242
"17233039",-0.118958777318733,6.65564372339058,-1.36799132734916,0.193177053983584,0.305443053685841,-6.68219671986587
"17329361",0.217818733062246,4.30867235538286,1.36695449269965,0.19349429390794,0.305863935304081,-6.68353227203243
"17383413",0.170322280716425,5.12593843567776,1.3665021598408,0.193632827157064,0.305952663954337,-6.68411468298661
"17514824",0.335306843497798,4.89665540891455,1.36643774245089,0.193652562462835,0.305952663954337,-6.68419761305797
"17286515",-0.136561033830814,7.90084879041543,-1.36622872982993,0.193716608149657,0.30597316093451,-6.68446667257396
"17398082",0.199000864520855,8.57919414936788,1.36560667686185,0.193907319988099,0.306193662110886,-6.6852672487587
"17223793",0.152190967269606,6.66435399005766,1.36505597063462,0.194076285801395,0.306379717585286,-6.68597577073496
"17335308",0.202637480139115,4.27167951654024,1.36483680232733,0.194143563672655,0.306405187029208,-6.68625768551671
"17476690",-0.139180119365908,4.95286699366401,-1.36245788838842,0.19487504067734,0.307466833882979,-6.68931544850374
"17345570",-0.124070335314206,8.08724192570856,-1.36231553166606,0.194918884174187,0.307466833882979,-6.68949829935857
"17547634",-0.122579366253914,9.67393669431573,-1.36140589629986,0.195199226527926,0.307724272466241,-6.69066634145604
"17508568",0.227673821490165,4.77405090638258,1.36135244207367,0.195215710908622,0.307724272466241,-6.69073496230644
"17403864",-0.291609095957094,4.10280171507614,-1.36128606881705,0.195236180878681,0.307724272466241,-6.69082016485782
"17438423",-0.217735974163578,8.93033992750931,-1.36033261270167,0.195530426359428,0.308106992193406,-6.69204375532215
"17316559",-0.190640892741939,4.52125949538171,-1.35929818276241,0.195850069558418,0.308529520569152,-6.69337052141352
"17481254",-0.221403442096534,3.43042866025002,-1.35829528043681,0.1961603767251,0.308937123280777,-6.69465611448175
"17519940",0.189682616900348,8.17126861859882,1.35758094525626,0.19638164256143,0.309204315528391,-6.69557135940942
"17340657",0.163885421189351,6.05194044779426,1.3570810402204,0.196536609304042,0.309367006395301,-6.69621164610565
"17477354",-0.171319598479386,3.99992458704315,-1.35643571792462,0.19673680142616,0.309600782070955,-6.69703791926562
"17301802",-0.13370261606733,7.44915164008903,-1.35581265442217,0.196930245826142,0.309823818998009,-6.69783540722837
"17273159",-0.20597591919025,4.14584333595574,-1.355571773802,0.197005074222784,0.309860173186846,-6.69814364648148
"17349949",-0.129563655506494,4.71281980284399,-1.35519512023521,0.197122126186069,0.30996290235715,-6.69862554162694
"17379187",-0.114119309076129,7.93298638588053,-1.35421371315996,0.197427382074391,0.310316499953458,-6.69988068478091
"17328411",-0.168169815404694,7.26447545542788,-1.35413914241323,0.197450592192052,0.310316499953458,-6.69997602652908
"17499739",-0.201464361899029,4.35617981152925,-1.35345634909148,0.197663214550056,0.310569189186831,-6.70084881897606
"17402936",-0.157521942378245,7.26184971388674,-1.35318145430788,0.197748869538318,0.310622306608303,-6.70120011293709
"17354014",0.234497538545336,6.36531607050156,1.35298215973383,0.197810986980507,0.310638433289703,-6.70145476162459
"17328132",0.131260974217723,6.91700532870073,1.35207331313613,0.19809446339215,0.311002078140035,-6.70261567665952
"17254633",-0.159446231517732,7.61301391732521,-1.35132836268425,0.198327065454591,0.311174035333912,-6.70356679365949
"17338071",-0.164877657613992,5.15541534644784,-1.35122837496689,0.198358302336045,0.311174035333912,-6.70369442263237
