"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"17288716",1.49602539593898,11.0701940065664,15.929173352496,2.81784301084602e-10,1.00486294511777e-08,13.8928906542623
"17393658",1.51918021872115,10.6714704774234,15.8529097401728,3.00112921191684e-10,1.06389142654401e-08,13.8274462025006
"17272913",-2.08323704933202,7.72700698270369,-15.8359675350936,3.0435517888409e-10,1.07258345687917e-08,13.8128669245451
"17266659",1.32281811707402,8.63647910342333,15.8199397874655,3.0842749476746e-10,1.08057843342214e-08,13.7990609328081
"17276302",-1.3960530289143,7.88609548437301,-15.7964146121299,3.14510564343586e-10,1.09392351581783e-08,13.7787727514969
"17487186",1.57969230134841,9.44277386704299,15.7911534518465,3.1588844639707e-10,1.09392351581783e-08,13.7742315906366
"17243576",-1.49230826645773,6.78089693340689,-15.7198712326395,3.35206552328736e-10,1.15415083620773e-08,13.7125627428089
"17226593",-2.51235966495993,6.8649547553515,-15.6706423781134,3.49282939477794e-10,1.19574519452084e-08,13.6698182884235
"17358832",4.56199505054393,9.45599510946057,15.6254001658727,3.62777332356525e-10,1.23488579440224e-08,13.6304232111119
"17514482",2.96372976892645,9.91879422498664,15.6156072964908,3.6577096478958e-10,1.23804172319456e-08,13.6218817864672
"17378440",1.6610365870228,8.69041807229813,15.5979857196969,3.71224490778681e-10,1.24944153048038e-08,13.6064993426854
"17396143",1.54655263144789,10.3793080121788,15.5321792439689,3.92371202004385e-10,1.31144675278321e-08,13.5489093359721
"17395801",2.2833113912317,8.93886746984882,15.5271932926286,3.94025063430108e-10,1.31144675278321e-08,13.5445365436297
"17513076",1.82585603590416,9.21146002275213,15.5056125689176,4.0126986604002e-10,1.32818108698661e-08,13.5255944793085
"17364126",3.06357716815424,6.51334009272922,15.4741497169775,4.12088348197532e-10,1.35649521651176e-08,13.4979339975456
"17268661",-1.57059412500899,8.78745893050726,-15.4172294336121,4.32460369910284e-10,1.41577599788662e-08,13.4477578147064
"17512554",1.49300725954583,9.7230537277838,15.4102644012239,4.35026141012941e-10,1.41643565804811e-08,13.4416060534548
"17344336",-2.05021361681333,7.32542798365511,-15.4016279482747,4.38230239280471e-10,1.41915533163746e-08,13.433974401406
"17468573",1.67967045253435,8.09296880485141,15.3019567726491,4.77088590902717e-10,1.53668696134311e-08,13.3456071055952
"17392151",2.65475211102597,7.71511621936207,15.2778868744123,4.87014186048808e-10,1.56026844311145e-08,13.3241859997228
"17412237",-1.4896668830022,6.85539348715872,-15.2565038456315,4.96016979838051e-10,1.58065836500519e-08,13.3051295124475
"17527016",2.07221636312093,8.53784543297445,15.2317796473153,5.06648679338719e-10,1.60599589307845e-08,13.2830641422741
"17254153",2.69060228527243,6.8628384824446,15.2054031973306,5.18259838934191e-10,1.63415510266039e-08,13.2594871675577
"17452178",1.90253579947726,8.65172643709114,15.1531500894613,5.42110166890886e-10,1.70040942923733e-08,13.2126666590256
"17541846",-1.522915424991,7.06187435984389,-15.1292418347997,5.53411421657158e-10,1.7268165766396e-08,13.1911936769176
"17423987",1.76697568324276,9.90123658431243,15.1148809105876,5.60320523211432e-10,1.73931619407238e-08,13.1782802834882
"17307318",1.61039835500672,7.36864081770261,15.101383729458,5.66898131727206e-10,1.75066325112252e-08,13.166133111625
"17320019",-1.35092865419005,9.13673804571707,-15.0571770155126,5.89025399470734e-10,1.80160332265758e-08,13.1262768838875
"17372604",1.44064436311594,9.14239378867446,15.0564285974768,5.89407863863937e-10,1.80160332265758e-08,13.1256011791902
"17474547",2.02852618919799,6.13536439505025,15.0363171628337,5.99785417192955e-10,1.82401747939238e-08,13.1074319412674
"17441895",1.75667216710811,9.22634322684637,15.0141383984049,6.11456480415717e-10,1.84655255451118e-08,13.0873687073141
"17259078",1.94804985333308,10.3452080711548,15.0105640889862,6.13359970535343e-10,1.84655255451118e-08,13.0841327484089
"17401846",-1.47207148233721,7.93078415225187,-14.8575722612095,7.01075581980733e-10,2.09395138088138e-08,12.9449460537445
"17327557",3.91243527225244,7.4135784277967,14.8552152068166,7.02527503851038e-10,2.09395138088138e-08,12.9427912737437
"17249990",2.42078937781024,8.2051722418263,14.7811404680495,7.49833540281702e-10,2.21911385249845e-08,12.8749110463912
"17480568",-1.28863779670694,8.25845019668532,-14.7755006596513,7.53572102937428e-10,2.21911385249845e-08,12.8697299397649
"17396260",2.41065473666917,6.45216890513295,14.7724057216523,7.55632158086602e-10,2.21911385249845e-08,12.8668859422502
"17490160",1.65336981640108,7.32056531143884,14.7571612114099,7.65867387718958e-10,2.22362800127474e-08,12.8528694009
"17487457",1.40550788966524,8.12281389315153,14.754276408345,7.67820867296109e-10,2.22362800127474e-08,12.8502154623412
"17230225",-1.90413509310957,6.79948688582884,-14.7518628023309,7.69459359576896e-10,2.22362800127474e-08,12.8479946422554
"17465750",-1.31755238313016,8.06740255667389,-14.7481080442565,7.72015730704632e-10,2.22362800127474e-08,12.8445391243717
"17396162",1.65587969427733,7.79029675356699,14.7272915706528,7.86353869871645e-10,2.25408901167513e-08,12.8253668399355
"17444346",-1.39878995794074,7.05757029739043,-14.6987697931476,8.06462990355757e-10,2.30072370248635e-08,12.7990570426257
"17514435",2.19307821811131,9.27316630610191,14.6913808238945,8.1176164529225e-10,2.30486446300752e-08,12.7922334068285
"17527735",-1.49616691018938,7.1287330932364,-14.6212456260589,8.63948069567866e-10,2.44146834187787e-08,12.7273056695662
"17398399",-1.42482164926792,7.23222395020113,-14.6090202290294,8.73405941684908e-10,2.45660797964051e-08,12.7159585261042
"17458962",1.94402061969379,9.44150484987216,14.5429407833391,9.26477826788664e-10,2.59370498144434e-08,12.6544738756517
"17250660",2.33263702252241,7.95740752318703,14.5261033939869,9.40544482081267e-10,2.6208381358832e-08,12.6387660439163
"17482943",2.04992845305869,7.9633950977926,14.5169735066152,9.48267198302607e-10,2.63012443751431e-08,12.630241623497
"17330119",1.52351521544301,8.31912986760085,14.4620488689016,9.96179018771082e-10,2.75028041541823e-08,12.5788548974689
"17504281",1.42991177078407,9.17565585939328,14.4311502653985,1.02426333480848e-09,2.80997312755983e-08,12.5498675357842
"17453819",2.25737665275651,7.05438349126343,14.4279922713526,1.02718096300384e-09,2.80997312755983e-08,12.5469016635846
"17469656",-1.67054281351279,6.6405287351117,-14.4042786727098,1.04937526355809e-09,2.84756324484602e-08,12.524611622439
"17469705",-1.28218540178652,8.05114046805264,-14.4031671031619,1.05042810400763e-09,2.84756324484602e-08,12.5235659539055
"17251454",-1.51150896209859,7.72017367298356,-14.3582475568671,1.09393265572409e-09,2.95213988308244e-08,12.4812473342219
"17440465",-1.51597474618113,6.75967711930603,-14.3467850511358,1.10533956434677e-09,2.96954678475404e-08,12.4704290491785
"17297080",1.40344096322206,9.1280469567859,14.3368327391259,1.11534665020978e-09,2.98305436669945e-08,12.4610296417297
"17226043",-1.48014273722515,7.73128747890866,-14.329752696645,1.12252453518223e-09,2.98890866234523e-08,12.4543392863896
"17358375",-1.32786864553765,7.22171318865422,-14.3054944817648,1.14749444938461e-09,3.034822057812e-08,12.4313932211144
"17411147",1.96621293249503,11.6311023686419,14.3031880958362,1.14989919399654e-09,3.034822057812e-08,12.4292097315697
"17318780",2.56604225655021,8.72723442179467,14.2861424047323,1.16783956258165e-09,3.06865211378363e-08,12.4130623041234
"17317115",-1.34350429633323,4.81876436650573,-14.2729607640927,1.181917963678e-09,3.09208319667901e-08,12.4005631836781
"17230067",2.09690312168705,8.84526773358336,14.2565971378418,1.19964745727028e-09,3.12482083326358e-08,12.3850321058887
"17340285",-1.55278443950697,6.82068783272927,-14.2459553882819,1.21132973342876e-09,3.14159152942497e-08,12.374923019135
"17458573",1.46727109425768,9.13487756344753,14.2011130131362,1.26190805509004e-09,3.25865998191569e-08,12.3322490775811
"17311643",1.4424641363619,6.59587847702303,14.1741642002241,1.29338517385114e-09,3.32560968950308e-08,12.3065440616656
