"","none.1","none.2","none.3","saprophyte.1","saprophyte.2","saprophyte.3","attenuated.1","attenuated.2","attenuated.3","virulent.1","virulent.2","virulent.3"
"17315658",7.36323390978381,7.18577746171437,7.01339132563574,7.22815788049365,7.01913617061523,6.9819913551923,7.42156304105597,7.17661092016739,7.28452732401487,7.51722555532667,7.2915651225329,7.37496325015777
"17326527",8.71858027426163,8.48010529813643,8.40007773894625,8.57649700662259,8.4317099447153,8.3498373891181,8.79779340242974,8.6790905212101,8.62036811667934,8.86764191805512,8.82057712438176,8.70522524423085
"17328132",6.93428903894215,7.02759877913725,6.99509839834554,7.06884805516362,7.21305629829757,7.06886478561692,6.74278968743768,6.82443682750252,6.78045548795779,6.76363951169313,6.62202007593538,6.96296699837923
"17328153",6.89395001844852,6.66631300083898,6.59381174302291,6.8148639074036,6.63809857076683,6.66541329166084,7.06210668388367,7.08457164917129,6.92431071345174,7.42346990095902,7.38600913178132,7.01546797665881
"17330486",6.8561772379614,6.70226856139439,6.38046302298922,7.17156526349681,7.09077993657031,7.20506053666861,6.96560882096307,6.95501530776963,6.72413008573522,6.89891990130868,6.80978529706596,6.700238818756
"17329774",6.76449648527913,6.51383546849066,6.54487099018062,6.17970753420049,6.25939502772642,6.20445654508174,5.91485656383004,6.03774139171446,6.15865769097309,5.99680337800837,5.99101313229452,6.06120526635553
"17329380",8.60992234273791,8.46460394219862,8.49882028375098,7.96281277264956,7.73861736059266,7.71514740532926,7.69453473888153,7.51783173110475,7.30434701512748,7.69782946987461,7.46016915540887,7.28468452299008
"17336595",7.54677245259109,7.47994869149667,7.61055825041195,6.90272422236461,7.02270877603944,7.22502963378297,6.95393906596801,7.01917362895916,6.90824948628287,6.88865138516347,6.90237730704873,6.98204694702928
"17510906",10.7451631519466,10.7022300040342,10.8083134322963,10.7146345079692,10.4780769598943,10.829655576878,10.4938152645653,10.324675377092,10.3654305018085,10.4964627642295,10.0200322339046,10.6041973149463
"17429414",6.01251806022843,5.66420496593699,5.93715472500808,5.60036992327641,5.42490701364417,5.59302845141648,5.50328021175088,5.42944769943233,5.25747338803384,5.46394227193341,5.31597002589896,5.29214672251171
"17338071",4.98771304412131,5.37951542719245,5.21358425542888,4.93048137129243,5.01851555288597,5.13718282972226,4.95618075696109,5.32499701972388,5.14640108972804,5.15029302738041,5.24092325873144,5.37919652420586
"17346749",9.95875776461374,9.86287963625253,9.84781732441392,9.43335498933527,9.27972637971802,9.28344133372975,9.36529954672105,9.1201912402019,9.08337832213883,9.31042512877731,9.18552443019747,9.12051749030213
"17342625",7.77138769086728,7.85564796518924,7.8120087280244,7.46371660553354,7.53443713849221,7.4392503027334,7.27877064022606,7.22752921092477,7.33060167196796,7.24950722765108,7.32545458073791,7.35984588702798
"17337269",8.23332846504216,8.42687971655484,8.41960184568957,7.4543272414155,7.23628138355999,7.36703258524788,6.78996646312996,6.81582022948755,6.95766137592855,6.95811736682556,6.59068498360974,7.06202181831986
"17346781",6.4355296733749,6.10634487758868,6.2298823311365,5.67212492841338,5.72967982159448,5.58441275169786,5.60524233788945,5.4901421802131,5.38383671286789,5.48921669897465,5.37177816434107,5.23676018856191
"17342438",5.59839600393993,5.63707848295621,5.83499698583098,5.3072706974623,5.09286555976313,5.18995317626744,5.12243678244674,5.02468790986231,4.99500995058002,5.14344249372878,4.91409698940797,5.03294243350737
"17338965",7.57770356006076,7.5004512985645,7.55591912280002,7.8669376105867,7.93192063619236,7.79747024778664,8.20464391130503,8.01215792801091,7.98922054942908,7.95719570547349,7.96608668612511,8.0216555502743
"17334502",6.75661108220473,7.17599909245701,7.26932068494374,6.64443201098171,6.82119513140732,6.73988528458612,6.38383491611563,6.56763805999434,6.63841288209605,6.48254522096107,6.58566613867666,6.44967675217109
"17342740",7.93299026416373,8.08048362122498,8.18100934897912,7.7501158384531,7.74432388103078,7.71998866264435,7.46910048964729,7.52879133455609,7.63126435882239,7.46638623914803,7.48071374844147,7.37098375039462
"17334722",6.82112267008696,6.88682242231266,6.81111174654766,6.63494251299519,6.65033374402517,6.73384736743667,6.37638633664971,6.11441197167132,6.32439882538889,6.1420422279804,6.09299385134377,6.32875299578554
"17346210",5.98229618278301,6.02497490775226,5.8447760247946,6.20718043884377,6.38815872047999,6.32447497514395,6.26574093184467,6.46139665572366,6.09387632045139,6.18829289002213,6.337342373147,6.37284104599614
"17347505",6.70037017223185,6.79907017881815,6.93599268980449,6.39544355631512,6.52210661442518,6.24827670996187,6.38677624435296,6.33468436727694,6.04841581038676,6.61352563820211,6.37732578170389,6.23980682666422
"17344336",8.49956250712884,8.91639316867217,8.78703404686362,7.35640248489916,7.28494878578809,7.51434700487025,6.53460839808202,6.73240384562294,6.78533662851967,6.24475243913844,6.65884548058427,6.59050101369187
"17338434",6.49769726130297,6.58079047866705,6.51993569854971,6.32428637007326,6.25263847426945,6.16416480077197,5.93484103200407,5.9363409754403,5.93268144914014,6.1289766130702,5.89043955214376,6.01995920374738
"17354595",7.44333911978485,6.73916555941289,6.96468584522604,7.8233188063694,7.6151548752839,7.62798678573857,8.00902214394094,7.75408932106821,7.78566893528587,7.85676647382307,7.86897693152096,7.80725810182816
"17354703",7.25669092343932,7.20242858173871,7.33765989669989,7.50601719480243,7.63555498930732,7.62142404955146,7.47532214893872,7.64080397916585,7.6874222210242,7.55747185608704,7.67397732977431,7.68544058254812
"17353881",7.33380602687099,7.5309424334757,7.39680300109123,6.72072474268196,6.93871049455489,6.93642370953098,6.77025601564241,7.08968462868229,6.75162366840181,6.88044557542185,6.8563515918408,6.89346313153406
"17353153",8.8331863297898,8.71307279175116,8.67399313663265,8.9566726208796,9.06468896190917,9.00517282828442,8.85535163353509,8.81088036380222,8.8295771738738,8.97258066711628,8.68106896338127,8.69314471074379
"17354861",8.11810189944464,8.06291978564322,8.07479116246005,8.16489992775994,8.18226417984563,8.13499563862201,8.37381093940495,8.52510639712268,8.44751466777571,8.54077161171554,8.49018623783627,8.46641281454616
"17354036",9.05549209778136,8.92053243053603,8.75868280167444,9.15337085030245,9.17570851681734,9.03197545668662,9.34053566732719,9.4048954661584,9.31166087104241,9.39621319061518,9.46983831702436,9.37077579352696
"17351485",8.56476995315554,8.40891229642712,8.28825645797311,8.6312477900128,8.16980327202517,8.21094640730936,8.45851916299502,7.84835128100174,7.82979509742347,8.38314668721533,7.8568647608474,7.966051048603
"17357150",10.0989496846703,9.78214523408409,9.61768150493554,10.4187658853562,10.1959201126232,10.2745124148251,10.4275437739474,10.0543762503164,10.0278707085054,10.3830089276939,9.97486436716464,10.0297573352796
"17364725",7.14034688959432,7.21831248348695,7.14362601345958,7.7454395546334,7.86805793317512,7.85852535229993,7.51566021922745,7.53155444300322,7.65706705274331,7.64367265992005,7.36016521430091,7.60625016225441
"17358962",8.61868482735533,8.62591248345253,8.48997412670174,8.72050184678231,8.95281998448369,8.6473924349284,8.80756461995492,8.96928416728424,8.7737806096939,8.92029184525152,9.06225547599793,8.77336667506269
"17362516",7.38693755108334,7.43681013931825,7.51890954048821,7.42445051785933,7.29653307679394,7.53628618997816,7.10072996605621,7.09660244796602,7.12015168563989,6.94163268145171,6.89666976115554,6.99672306640859
"17356422",7.36038269841341,7.1762240132052,7.413107132896,7.27279726457881,7.27830789872355,7.34195188603848,7.53205737204404,7.53775211364938,7.61402584265377,7.58794535221092,7.75421106299339,7.78203409940124
"17418952",8.46398452355366,7.94864305488672,7.90713277094516,8.50822012170674,8.27682196697645,8.54412634737457,8.83618249194467,8.8024764734534,8.85797094770741,8.93130970947475,8.86476504986322,8.82988602583773
"17363204",9.60041985548889,9.23303953926749,9.19399230578453,9.5830450098562,9.53890188908232,9.63369550116662,10.1033043254681,10.0206531338009,9.90741611205553,10.0678067418741,9.98138569630765,9.96438374904466
"17357584",8.26049013855642,8.19224260535727,8.1356372970993,8.70428067038484,8.85065619695216,8.96987408823112,9.03551081890981,9.0737425187383,9.00096613802624,9.00926361636492,8.88705251573787,9.17422348554011
"17357872",9.87733680817543,9.93670893191665,9.85585029461837,9.39928943395284,9.44217418260208,9.50300459981265,9.60922126533049,9.73335361812852,9.73561719639287,9.61076839386075,9.9015377215319,9.88097218478308
"17362869",4.30407971958975,4.36554636556751,4.20863868505289,5.40426720715039,5.16121095116898,5.23188084819129,6.89785233488364,6.74911198828306,6.473952636471,7.07278827462037,7.66145718052569,6.82463567428118
"17364622",10.8617444266833,10.8884771017449,10.8193539030531,10.6543599113599,10.7528837583304,10.6390258596673,10.3975339984885,10.4764460234469,10.3914244622824,10.55819788342,10.4111595846013,10.4246752361412
"17359055",8.3163152130979,8.29897458753575,8.07083106125807,8.22600027151556,7.95314453532932,7.84752732821669,8.2117393515594,8.04386035952958,7.92461407496015,8.23076827716815,8.0820925174616,8.02657046138168
"17357815",9.24998242234028,9.3948139339296,9.25975985069721,8.7608187886032,8.76891388026231,8.72129831161488,8.40080679217476,8.36135976291272,8.3310976561302,8.42917222427972,8.2054869083948,8.24159886734963
"17356563",8.52871102687023,8.70144744361663,8.75526509879423,8.33142336008551,8.37273286117131,8.42788417327212,8.1643537971442,8.1742218441285,8.1322328754785,8.03283200231707,8.03058218411944,8.09365493936693
"17371739",9.04304847280925,8.74606866528528,8.67043918582129,8.83932619603076,8.45653828752057,8.38567876719046,8.75192729430527,8.44638549144376,8.33027056326881,8.76932794974346,8.5722697665031,8.34108955016009
"17254395",7.49769645867591,7.69981275025905,7.66182311642185,7.26916945434815,7.6788223114936,7.45728795125671,7.14761122484299,7.57812093266544,7.31298443659246,7.18021557246913,7.61600676369929,7.43850735894693
"17490391",8.38104888525388,7.79882669757842,7.82785529372492,8.00851708668931,7.87360431291187,8.04739586595849,8.07100979277338,8.19707019082508,8.26705878772097,8.22441168554976,8.17882058285819,8.28977284171953
"17220548",9.8773344840319,9.70858484343127,9.66905352084642,9.87735863072985,9.92565405729704,9.78875051824119,10.1038437801988,10.1707164877506,10.09155790936,10.1637829057835,10.1686154021352,10.0688813690261
"17374098",5.83277283106586,5.94244490159269,5.98901747202786,5.76107923354442,5.93110252214003,5.75010382809523,5.3511321518364,5.40506809680218,5.54220919790324,5.5141812753177,5.56766205282192,5.41994527505599
"17324001",5.89462721237802,5.65806686223209,5.56779325455275,6.10714967691399,6.21195015930711,6.15516949045494,6.17839439332922,6.05859980778227,6.17503765113917,5.92618378602987,6.18083428103076,6.14372136388217
"17423544",8.27248610160038,8.52034571911664,8.22477144428708,7.76303293776845,7.58086519580471,7.57862066921776,7.43582805498691,7.23842863597212,7.17639994993512,7.55950288305798,7.11804632971913,7.18408382329186
"17229502",7.604457186727,7.4377397371544,7.41123735094683,7.40094630085073,7.23714712513058,7.08302234035482,7.0970039179125,6.78622375515377,6.95845138867692,7.14682119066579,6.69161596873485,6.94041731067188
"17400510",4.96524266630762,4.63250929151831,4.82071291301641,4.77863328276751,4.92840495837033,4.68840336409482,4.41548344835316,4.87975777389914,4.57721095407852,4.93650104421479,4.50933528812821,4.84681679095638
"17374245",7.8495179384061,8.11934314068677,7.98386108868289,7.3788708749444,7.69980294938503,7.60297669244453,7.24234878879003,7.50937034676062,7.21534301945313,7.35152688199959,7.32112080249223,7.39926249658816
"17382350",6.65601129463398,6.60747226555056,6.79299472781624,6.63173277311395,6.58809119240164,6.60068782175873,6.62231046919534,6.30432926462347,6.27404470814975,6.43947748237951,6.29008692932842,6.20624295603582
"17211998",5.93605543535367,6.00227297909065,5.90676852286919,6.28583068091355,5.71186729548068,5.96374880141887,6.54733579864518,6.34082543123338,6.61225705308392,6.44731825772254,6.27835020062593,6.44938768992674
"17364176",5.01714199174037,4.92573667438191,5.0800064604165,4.93594470387861,4.92626591868491,5.18814772512722,5.23980712693221,5.16835755769012,5.24026986553877,5.2124869034614,5.10171936236108,5.25089327933965
"17479736",9.07592882543565,9.19566771707762,9.16103637264587,8.20415572748666,8.1184866807254,8.07679076260308,7.99508420627816,7.88061695107703,7.74549446374059,7.91167023601439,7.61051121651723,7.6678818003579
"17368171",7.62528471694554,7.94714198720699,7.78592980378052,7.32258530635931,7.14194052532304,7.49100120778835,7.0681889312547,7.0536374760273,7.09871283695966,7.2579415630119,6.4346379889021,7.01929410112071
"17272519",7.81655994032565,7.54943288166186,7.71929791239114,8.39134267344804,8.25419051479205,8.24406179638676,8.29265671202364,8.17448179080816,8.1776704338078,8.13886213791242,8.00440891685165,8.09770073811534
"17436507",8.16509346331326,8.10498380181023,8.08405694864584,7.80700250028946,7.79450676669305,7.60608753395729,7.45702059490861,7.46854439731988,7.43151570997757,7.42133827610066,7.19962241492027,7.3634214407526
"17411420",8.78943248944683,7.96211124118361,7.74000324163147,9.65818957890401,9.65947485095082,9.74138503529425,10.3534511023809,10.4494502013278,10.3729792147929,10.4251914239603,10.5648919528555,10.6434538719693
"17216753",9.33122554103064,9.28604587934388,9.32529664402055,8.89960919625814,9.08167238329107,9.20543720989048,8.95245312880542,9.12901060891058,9.07435662342082,9.14279527917452,8.9043347868524,9.16067758297866
"17361494",7.25642771477963,7.22158514372427,7.38210356965849,6.68990028492707,6.84221660951905,6.78612188658686,6.6388333339429,6.35699864998141,6.62105244472887,6.4590960295427,6.30767710313514,6.58884164920986
"17388196",6.33216841604018,6.45865561365552,6.44007127033885,5.76745374499939,6.04547083486039,5.87655197663945,5.68102573252384,6.27756463987028,5.79906504167974,5.92331095798879,6.02944461607446,5.86592687305798
"17429177",9.28368932572117,9.51024071768784,9.58149528193245,9.34086117666489,9.58392545887417,9.547722685999,8.86757305335072,8.97234693348484,9.10730074337101,8.85247638828564,8.81812291565911,9.1505443155452
"17230918",8.06363360239363,8.61032029609456,8.46547536001368,7.83641322240373,7.80723027679477,7.79213466404427,7.2937290432509,7.17662092282985,7.21526408342366,7.50890384498653,7.18791278280138,7.07746961903148
"17539467",6.46532901248618,6.30622892934787,6.18234127492833,6.14856167485853,5.89708182267038,5.83474049919961,5.843053768722,5.72780604095846,5.60831562359643,5.98240720920576,5.79810356162223,5.81458871133221
"17355565",6.55638430323298,6.93903894260029,6.56440304270514,5.96839511012631,6.04602045459975,6.06361116164547,5.89727859800079,6.00124603542074,5.93041520662135,6.21386001392207,6.20356654739405,6.24809040099257
"17537607",7.04523037908559,6.86535220959439,6.95490616027951,7.17293492616967,7.19545144151782,7.15539759886214,7.38560862130746,7.34039129606089,7.25595734122832,7.37479939853471,7.33010395740122,7.13936645594495
"17417598",6.88657544027587,6.66014552857823,6.72881317625413,7.45560864908878,7.40473671694801,7.45789552583305,7.47555130361129,7.35909374076057,7.27299966970154,7.47383986423843,7.25281346883906,7.31945882457416
"17249234",4.3620655719582,4.6707193508612,4.81036374121088,4.44144861904634,4.45116794772853,4.71170523874285,4.65908512727282,4.81427186045151,4.81335750567612,4.65101920860676,4.6214114054055,4.83026481569379
"17400788",6.6083985869731,6.43431393353505,6.09496839399666,6.68451071816772,6.19400141240511,6.58135877701021,6.18253852147285,5.74167028610927,6.16012265528813,6.02709667505458,5.81619115692363,6.0159361864989
"17464303",8.01677667978212,7.65166430131771,7.41635577954786,8.18829099942345,7.81096811095406,7.74180312186007,8.13441281286398,7.71462777464739,7.69485038149568,8.26909056051905,7.7860308469176,7.56958848807901
"17446322",6.02533992884316,6.12994949252832,6.15604733628307,5.76611916767567,5.61056417676259,5.69158344944432,5.26046991186665,4.8352552518098,5.0424794029054,5.26178640267237,5.11165026323817,4.92884607827981
"17259235",6.47592912171754,6.64979380491321,6.93320433729461,5.98353560875746,6.12374046851979,6.13756421830327,6.01105515001099,6.07255282243674,5.95182220350997,6.14616475979202,6.59734039333053,6.42672087444888
"17362223",10.6138892494649,10.4590922152821,10.54333703227,10.6078879790205,10.4338863708974,10.5540983477407,10.3922215549867,10.1600541472889,10.1272954906249,10.3047126497701,9.96246950339746,10.1917637143247
"17351204",8.55466921148717,8.23798478562492,8.01131585360546,8.32335767693754,7.95076583125699,8.05277138263099,8.14463474238487,7.8277193314947,7.75944071339852,8.11559967029353,7.72346852371686,7.83762019335436
"17474035",8.15837419386708,8.07331761534384,8.0497622327441,7.66342640022955,7.9860487596455,7.92329729887104,7.66888940080958,7.79396059869057,7.86536203493362,7.64447007434589,7.70482166552861,7.81215014112434
"17294761",6.60261880843646,6.38752123812042,6.2494846118351,6.74238301957795,6.33976009619502,6.26592023626685,6.65232689448779,6.34041087658899,6.26912935765093,6.54548703363269,6.24161139379199,6.35379501937425
"17506732",8.48680981123759,8.62421758933686,8.72029698050488,7.99098875313325,8.12559896736397,8.03850138687542,7.7656050152442,7.75134001647832,7.70646029012242,7.70125997402332,7.83723369347921,7.73582893971751
"17520254",4.65878929331645,4.47442886740102,4.56854130384158,4.59573393425501,4.58342151305303,4.77195598198651,4.83107608986798,4.85058299742148,4.79056214618336,4.48286622149033,4.98377359649456,4.89419256856845
"17535826",8.7407896121233,8.56473832433799,8.55466932656853,8.55392966457863,8.09516746639511,8.2624192079422,8.38185430581695,7.90880707331669,7.98851284256935,8.30132500872637,7.65859217850552,7.98293382821253
"17261825",7.85698928113467,7.86141931565972,7.80550963657746,7.73144387462711,7.53318162299074,7.41343417597164,7.49730004980615,7.27204793902057,7.44022835767443,7.51665989509581,7.3857677056256,7.36707728136817
"17291972",6.1471168184562,6.14998020435923,5.76489870629785,5.96047948504061,5.93173511115543,5.92180388394456,6.08779002461219,6.00703759630834,5.73442948783546,6.15133069974922,5.94406421525616,5.77859106538753
"17355256",6.79907113792408,6.55668091532231,6.54001279890196,6.85045880256017,6.78615829150346,6.67851338525294,6.95645757817767,6.44847309483094,6.66133520603509,6.90500188600664,6.35442694556442,6.41139243182019
"17215839",8.76497740516398,8.669443970735,8.78041653348541,8.28405131034622,8.08238789845851,8.1296627733524,8.39340367532255,8.36409241512521,8.25857137437826,8.34142344505075,8.48099858801378,8.22575260183546
"17263213",9.47523293406322,9.59477365394977,9.54470717878753,9.42928081134081,9.44196789065346,9.61265243976149,9.20116195668006,9.26498520596933,9.22411874479706,9.09183199699131,9.06615150849756,9.34776035937421
"17210887",8.55671787342412,8.42497035416271,8.35483502965709,8.898726412317,8.94139473708936,8.81353680085276,8.95658217993295,8.95834891798168,8.84336601644614,8.96972367577086,8.99165144939804,8.75084816414702
"17302141",6.97988931655201,6.96350534164715,6.89828916477384,8.1631149625538,7.94646169677739,8.06694489708418,9.63604827753282,9.5337450704219,9.53085319401089,9.65528636604754,9.74817261170245,9.52194271143422
"17303757",8.15166751505984,8.12326180232985,8.01440348505423,7.59144580044018,7.27012206276324,7.21140550613685,7.05712940749398,6.96077392581101,6.82931861799147,7.05695875641121,6.73841767937057,6.80533166383685
"17362831",7.39284297579231,7.23963421537423,6.93968873210996,8.03935218670193,8.19628062868481,8.00794521041077,8.30848549444777,8.03608981611977,8.04155647403136,8.24474911270369,8.00503512321002,8.04907129673466
"17503446",7.10746947010745,6.71425956083355,6.70374021398487,6.90522786943077,6.82997022975271,7.05164733810929,7.59151346638467,7.41557184345794,7.45937785951066,7.61863250696138,7.49235471299947,7.59197365344437
"17365493",7.71228835685241,7.59459299587285,7.68156765867741,7.14700160417454,7.19094446524931,7.22594019041522,6.85266768588126,6.85768038592664,6.93582164877275,6.80672648658415,6.94778907351711,6.90718610280702
"17234667",7.61359524536614,7.62903998809632,7.73598117307816,7.52730753702565,7.28753438719863,7.46760233530505,7.37874108950578,7.18521129903375,7.1958924359141,7.47664750315856,6.99510285877693,7.1746557287704
"17454627",4.77098815803071,5.12667238867393,5.13537712324319,4.76405105772745,4.66180360157905,5.14555518257586,4.71048627539288,5.03782193324587,4.9263367987588,4.71705601993428,4.87480655608341,4.98989049803726
"17229212",10.4848932444636,10.7856601325919,10.7759393356557,9.83952069050143,9.89218905352674,9.9911449889714,9.86736175025523,9.96369357955527,10.0514062943499,9.90808412339606,9.90070565432427,10.198886410711
"17412534",7.53701968562614,6.8460577045301,7.10672113689853,7.50253269509527,6.86804268752767,6.7473419791603,7.00851433598577,6.62949517542493,6.71434560989635,7.13977328751373,6.41050593387688,6.23692346947353
"17423792",6.78097552149611,6.43776704876028,6.48342565008796,7.15892459954491,6.9216558721829,7.02307707242825,7.27466027654144,7.13945034318661,7.01028467797431,7.27210393754544,6.92434619651305,7.01348913877983
"17302102",4.19743248664623,4.02444461252711,4.00748288923437,4.39107452160303,4.3275266539692,4.10109246568271,4.64538005923166,3.89726534834306,4.12793903433222,4.43526593428671,3.99449464354094,3.88579658160043
"17238984",6.89432228826778,6.47230504077316,6.60966522913601,6.91020529714987,6.61274081747161,6.42848206547112,6.77620590115659,6.4966493149508,6.50484393852026,6.76664009968929,6.39979665042928,6.60549557937492
"17349671",8.18719444429175,8.30715942822759,8.26186908373944,7.74527090701175,7.9832804999202,7.71173766955233,7.75454875643388,7.90484472138884,7.96292941734536,8.02037245456964,8.00023572911863,7.87539401797913
"17217022",5.86588109214137,5.88094071105309,5.77980160770509,6.44309726870072,6.23018268114424,6.3645794228845,6.6484438800996,6.55493801897821,6.40652392048525,6.67315428672121,6.69464343489789,6.65333028775908
"17356339",7.34484158596999,7.53216239540174,7.50637963462335,6.90775224242188,6.89976790274178,7.02165658944856,6.58381561549241,6.80545008879228,6.81842462571774,6.6535234490686,6.63348788725207,6.72883177887886
"17374833",8.19687681961886,8.5256704974606,8.3615660212907,7.91940752516054,7.68644246363629,7.73670472202937,7.64690242074304,7.36128007173978,7.18747341606819,7.58420964532974,7.45535043238524,7.32038794153275
"17220439",8.88142009037169,8.81127439818619,8.78600547551312,9.25050523665868,8.98446871120173,9.11246878769261,9.89394072938102,9.90287313351427,9.81108679693421,9.97356238828328,10.0309587477911,9.88613489482936
"17307969",8.02584894088365,8.36381829713501,8.1228078225971,7.73661889803742,7.55948748295445,7.71824210649221,7.41983744794247,7.33447242228259,7.25854142926346,7.32883191908363,7.13986238720949,7.27524366017753
"17241799",4.21727038159224,4.39012497521025,4.27881221591025,3.93867104675926,4.35849801480025,4.33149763825457,3.85259480896559,4.31870428049338,4.01203454673659,4.13491131269444,3.74284578784306,4.50001931340927
"17217283",8.95729059102508,9.04687201519557,8.99247109837663,9.07311745940426,9.27814571058839,9.16514211064099,9.51056977265548,9.71427669486812,9.66019937012784,9.62146441203955,9.79110514370403,9.66708401759543
"17461807",8.45072315404388,8.50350866742528,8.39388278998685,9.16130181896467,9.26930716190987,9.22021804116664,9.52892920836586,9.48071449251537,9.53153028142429,9.35053528331254,9.681130257974,9.51100151022551
"17491378",8.59843337008824,9.18468314675429,9.38320691399592,7.31004665612654,7.53265272885629,7.50041397148203,6.95386622699604,7.24134128461105,6.94583431561838,7.13868514367019,7.10071098365266,7.13432179608371
"17511887",8.0691060991623,8.23678223636577,8.16672299298009,8.23530160575501,8.4823015246071,8.49765334550736,8.38633987530472,8.622529947862,8.58020569769584,8.26224214448525,8.61159351385733,8.52670051411429
"17287260",6.72209966132045,6.60840185447379,6.49396187014991,6.82127471079981,6.88622215474993,6.92494624637729,7.52476603769093,7.61481290530363,7.59695653399758,7.47514210668001,7.80800258139544,7.72707848351371
"17385030",7.46750162623196,7.22700522276339,7.21268459699567,7.7832204290931,7.64191255926236,7.64745304701371,7.81506479573112,7.73032058239364,7.71845945783634,7.80899385319464,7.80769936810687,7.6167411678429
"17508151",9.06716045338022,8.97872210508904,9.01935615141016,8.49229391881034,8.35957532673754,8.39459686775437,8.4235023990166,8.21320941103339,8.14342966823041,8.41673619354501,8.18595038471595,8.09129929650095
"17503708",6.55064375482983,6.47421954340739,6.32307661461025,6.42712882888529,6.65788932187986,6.32432421981548,6.87473697655016,7.0758391364095,6.92134856383054,7.10187422450764,7.28185501744897,7.06425423177497
"17451668",10.4330465824337,10.431680051967,10.3557909325559,10.4023694649837,10.2485278897257,10.1983299708617,10.053086608868,9.9072034976029,9.91001078979503,10.0471852596187,9.63120333005426,9.85631869277186
"17517481",8.36625327445079,8.46262483978481,8.32782857782695,8.99742790950449,8.98699085342024,9.02763094102726,9.10535224031736,9.01606014478389,8.90191180254355,9.05039217224747,8.93397741153465,9.01814825431262
"17464480",5.87444330918662,5.68072569846058,5.49703158112329,6.20179328959129,6.05813580476994,6.08291215631941,5.7124675581395,5.54490178811907,5.60275356141426,5.81909921528096,5.40328726261937,5.7649878154199
"17442173",5.34025425463677,5.20123686482625,5.23305357624685,4.78492490636113,4.98242590795129,5.28091939890143,5.12301469198529,4.89008062884382,5.21162544173105,5.21933953539746,4.89438308318121,5.20518227138928
"17252310",7.31601100191288,7.61098946249395,7.57326955365298,7.0165015265948,6.96542580640774,7.18654820876382,6.69610269037444,6.67430614488438,6.61877338925347,6.59178627217508,6.63602495884948,6.83301954711009
"17220034",9.47666223077664,8.95874774030484,8.83484296331062,9.92809280727786,9.47978934831354,9.55824475184529,9.8981233408353,9.50701640562838,9.34481023145651,9.85296417925605,9.50406012584219,9.19855643658357
"17424219",5.9114259343636,6.04016824276369,6.16131413409513,5.56358370959962,5.68362304304352,5.55232686107474,5.2528308695656,5.36357969862764,5.40593042917534,5.27257027433953,5.52143749891479,5.15854283161972
"17471252",5.33726958744203,5.24515733441072,5.43395163882974,4.95785787204281,5.34742655499472,5.12160557323868,5.12933024107493,4.84305743947511,4.9633537757394,5.07671610237664,4.82949351177153,5.03585450744257
"17242747",7.94220029671081,8.12154645991716,8.04504021917536,7.92005820531645,7.83655961747489,8.00074081505802,7.78962788539523,7.63478356385536,7.67410089425959,7.80309668016114,7.63530106398527,7.76578391546076
"17410775",8.961009305958,8.84452921070864,8.74340264356913,9.04311829621762,8.96801470752296,8.78406736950109,9.26314275941686,9.23145311935457,9.1707596802022,9.27921353435659,9.29551533297677,9.18762006705636
"17222205",6.04553249095745,5.95142309730702,6.12996185896602,6.10229423421534,5.84256676116682,6.14567642405689,6.18383486829193,5.83397913384474,6.01344030873478,5.99624886659366,5.96084971784307,5.81858142467135
"17530669",7.41563080064226,7.28130010046813,7.13539735514749,8.05185432043074,8.03345779842707,8.28166525711258,7.87819911323605,7.7670992585655,7.92788121521716,7.6300515452023,7.66968827776101,7.98010000473797
"17352229",7.5518530668704,7.37647213832023,7.47224590865245,8.11120591500225,8.19022712441498,8.0598437352611,7.9107245315508,7.77467979000273,7.76329302897096,7.78035766240561,7.58475220482086,7.5808261339915
"17480568",8.96963012271141,9.13087863574192,9.04985478628618,8.57462811644301,8.76502844680603,8.65711620162348,7.73721417384675,7.82288932364687,7.72434665712507,7.49912524021257,7.56542441367032,7.60526624211026
"17529383",7.4901391290786,7.42866959794947,7.2686670757858,7.29536626778964,7.27665246859304,7.02778871197095,7.19560010826453,7.0869881990558,6.98346059561279,7.33306500892644,6.80201327464822,7.08212376955819
"17343143",9.20309295108557,9.15227869772688,9.01678248342865,9.06260461430037,8.97366147539214,8.99989904767849,8.88422386623925,8.70969417851785,8.73213525132749,8.86594131983319,8.72129971855228,8.62092860972962
"17327264",4.22155520114829,4.48818464730997,4.35825322214675,4.59463958493846,4.8924219876048,5.18254851667201,4.58420328170583,4.66617852394456,5.05795222285015,4.80994546972978,4.73697549087232,4.57101654193398
"17282008",6.56734159330689,6.17260628306124,6.05847088201166,6.36656665171464,6.23489981009356,6.11470818631098,6.00916190670938,6.07134623003021,5.85795284619063,6.17787140886207,5.69304115742981,5.72859321591933
"17266107",9.04881648040447,9.08742223712745,9.13943440551934,9.50779097757503,9.63017706883995,9.54966746778061,9.47149929554385,9.4315633904239,9.43626133709368,9.47270975484793,9.42276604029538,9.42373242388288
"17439094",5.49524023886199,5.52525221715789,5.66909035440169,6.3095805785803,6.08915711882772,6.17761444441009,7.28056317102482,6.96622718809238,6.8536215239286,7.2074884997811,6.81043971884006,6.99490559771987
"17453160",10.6685775206197,10.7145513887492,10.7005517996772,10.4215141739478,10.5313736133805,10.5771301199934,10.2981930285499,10.1424326375847,10.2338993206996,10.3422286038003,9.96773276627321,10.218008298831
